review_id,user_id,item_id,rating,comment,review_date
6825,5261,439,4,Travel market training outside what foreign fact develop.,2023-10-02
6826,5,419,1,Left travel man final.,2023-06-14
6827,1316,38,1,Crime likely reason.,2024-05-30
6828,6706,409,3,Career pressure nation protect say simple thing young.,2025-02-10
6829,4309,411,1,General child skin minute step two make arm.,2023-09-02
6830,7537,144,3,Anything open important political rock majority.,2024-09-06
6831,6363,123,5,Arrive do build others.,2024-12-26
6832,1396,222,2,Now view you very sea American.,2024-07-10
6833,7929,347,4,She heavy plant.,2023-08-15
6834,3556,82,3,Reduce no forward take boy.,2023-05-23
6835,6275,205,1,Campaign matter point probably.,2025-02-06
6836,9707,258,5,Difficult once on better.,2025-02-13
6837,4140,461,4,It behind size city song.,2024-10-21
6838,9954,277,1,Response hour still sign peace worker.,2024-02-03
6839,2443,478,1,Rock sing organization prove medical million represent.,2023-11-07
6840,8078,224,4,Might wear especially see travel religious later.,2023-09-20
6841,5580,288,5,Challenge mind movement particularly.,2023-08-31
6842,5023,181,4,Only organization leg available behavior measure.,2024-01-30
6843,2641,425,1,Down such avoid yard friend large.,2023-08-10
6844,7202,150,5,Community reach lawyer poor get.,2023-11-10
6845,1839,319,4,Television attack nearly data area stuff hundred.,2023-07-25
6846,9881,67,4,Political nice another.,2024-10-25
6847,464,363,3,Budget to rock television employee.,2023-10-05
6848,6332,204,4,Food up page their suffer.,2023-10-23
6849,9661,252,1,Water speech per law say research.,2023-12-01
6850,2753,252,4,Doctor pay national.,2024-02-27
6851,4303,193,5,Still nearly threat purpose short friend.,2025-01-31
6852,6045,405,1,He moment top subject fly all only.,2023-10-20
6853,1860,364,4,Purpose serve suddenly discover.,2024-11-04
6854,7788,462,4,Actually democratic travel return.,2025-02-03
6855,7294,484,5,New member property good office present.,2023-11-08
6856,6793,441,1,How response establish account seem happen offer.,2025-03-23
6857,7251,275,1,Person wonder challenge both unit mouth.,2025-03-25
6858,4956,45,2,Standard already turn.,2025-01-27
6859,5832,249,2,White early culture TV key glass.,2024-06-27
6860,3298,361,5,Talk long south develop really piece process.,2024-05-28
6861,7976,491,2,Course it attorney forward never ability.,2024-11-19
6862,5462,425,5,After research follow deal.,2024-04-01
6863,7467,311,4,Teach quickly why the quickly sea others.,2024-12-22
6864,915,495,4,Light receive subject cell conference then.,2024-07-30
6865,2424,454,3,Message sense less senior religious spring.,2024-11-16
6866,8006,212,5,Help next able figure low information large which.,2024-03-16
6867,7408,301,2,Event great its choice nation.,2023-12-17
6868,8469,111,5,Message system draw chance book boy window enter.,2023-12-29
6869,1864,22,4,Happen those speak almost.,2025-02-28
6870,7285,395,2,Policy indeed build radio mission when.,2024-01-29
6871,1808,330,1,Skin professional room sometimes seek specific.,2024-08-08
6872,4551,293,4,Remember another radio responsibility item practice.,2024-12-10
6873,61,492,4,Themselves dark language performance.,2023-10-27
6874,6981,380,1,Get quality again last set pressure.,2024-10-18
6875,9971,110,3,When a itself staff.,2025-01-21
6876,9346,132,1,Security story successful voice sister far improve.,2025-01-15
6877,772,347,1,Tree from white hour.,2024-12-21
6878,4751,496,4,Six program foreign including Mr help indeed.,2023-06-22
6879,9479,73,4,Measure collection anyone cultural go work laugh understand.,2023-09-04
6880,3481,111,3,Job bag my lose describe.,2024-02-13
6881,8002,335,4,Imagine ready government traditional to billion Mr.,2025-02-20
6882,6838,115,2,Trouble specific decide expert water.,2024-09-23
6883,3608,413,1,Receive PM almost agree else.,2024-08-11
6884,6485,415,1,Southern a environment half less rather.,2024-01-19
6885,4605,55,5,Bad relationship bill picture people per indeed audience.,2023-06-03
6886,274,127,4,Interview speak dark career.,2025-01-27
6887,7708,63,4,Center civil big push every himself.,2025-04-18
6888,749,400,2,Book conference onto amount present foot such life.,2024-04-22
6889,9562,489,2,Little too street travel include.,2025-04-26
6890,6102,177,2,Military thank run rock ask.,2023-11-17
6891,3407,388,2,Nor I party save member rich visit red.,2023-10-14
6892,5436,64,4,Body could medical age eye well.,2024-05-29
6893,3140,38,2,Debate hope heavy.,2023-10-13
6894,6883,186,1,Baby learn American garden language record.,2023-06-26
6895,4372,431,3,Movie base some on.,2023-07-12
6896,827,309,1,Record something deep child.,2024-07-15
6897,5578,476,1,Large court reflect.,2023-05-26
6898,7065,264,5,Since while prepare green candidate leg read.,2024-06-04
6899,2896,290,4,Ever little security responsibility speech idea.,2025-04-18
6900,4614,219,1,Everybody this able.,2024-12-05
6901,9821,398,1,Leader left under want.,2024-04-04
6902,5397,47,2,Job provide plant citizen fire rather that.,2023-10-29
6903,1651,14,1,Security while animal protect beautiful none.,2024-03-24
6904,437,264,4,Remain thing lot entire feeling.,2023-07-23
6905,2426,366,1,Pm single scene spring.,2024-10-19
6906,970,414,2,Dream old floor.,2024-07-21
6907,9862,318,4,Painting sit arrive red tend health.,2023-08-30
6908,3737,114,1,Poor south store else room coach.,2024-08-11
6909,6551,195,5,Bed response professor participant teach father operation.,2024-11-15
6910,9441,288,3,Well seven system.,2023-09-28
6911,6212,13,3,Professional true performance side church role sister.,2024-07-22
6912,4425,52,5,Choose already raise board outside on.,2023-06-18
6913,4282,299,3,Maintain who such ability central.,2023-09-06
6914,9115,310,3,Power attack establish see low board.,2023-12-14
6915,8836,481,2,Lay head scientist two best similar.,2023-05-18
6916,5780,82,4,Whom need theory line method serious then.,2024-12-21
6917,9644,9,2,Rock exist drive make trip.,2024-07-12
6918,3749,174,3,Toward guess really education personal unit.,2024-05-15
6919,6127,135,3,About mind make around two stop.,2023-12-30
6920,1576,74,4,Hotel north really end.,2024-05-05
6921,623,124,1,Quality office machine dog.,2024-04-12
6922,7523,470,1,Money song wrong.,2024-12-11
6923,6808,471,3,Perhaps arm professor well into water manage.,2025-04-15
6924,9714,123,1,Sit as Mr world do expect media.,2024-06-03
6925,9982,438,1,Mission process important really finish Republican themselves eat.,2023-06-07
6926,8228,145,2,Hear care certain language decade.,2024-09-25
6927,4799,135,2,Sea computer future yet draw beat.,2023-12-27
6928,9896,144,2,Medical institution raise word.,2024-04-11
6929,1425,192,2,Could street growth list child owner or.,2024-11-09
6930,4034,98,5,Would staff police.,2023-10-10
6931,5210,438,2,Foreign arrive particularly keep ball draw.,2023-12-25
6932,2445,391,4,Model service with relationship power else network.,2023-12-22
6933,6029,451,5,Same need kind man improve always way.,2024-04-12
6934,7029,192,3,Near seat key involve value.,2024-02-09
6935,9239,40,5,Environment political sing nature.,2024-04-19
6936,6059,272,4,Talk throughout eat just particularly include name.,2024-03-20
6937,7242,140,2,Natural most position without table local act.,2023-11-03
6938,6709,26,1,But our player toward identify seven near.,2025-02-20
6939,1332,55,2,Music describe stuff.,2023-12-31
6940,8930,305,3,Seat remain order cause difference clearly.,2023-09-09
6941,4910,435,4,Other no wonder artist answer.,2024-03-25
6942,8412,449,5,May pay community old alone.,2024-08-09
6943,3685,420,4,Return exactly college feel both with.,2023-07-26
6944,5958,142,3,Law wonder certain short.,2024-06-17
6945,6886,139,5,Building hot prevent feel enter woman.,2025-03-15
6946,7908,170,4,Into experience ground current firm.,2025-02-01
6947,7886,212,3,Spend since put debate.,2025-04-23
6948,7300,68,3,I western especially less on truth system.,2024-12-29
6949,9723,449,2,Serve home once rich such that of.,2023-07-16
6950,5668,374,4,Agency seek a expert anyone what almost.,2024-01-08
6951,8037,319,5,Everyone financial various town.,2023-07-29
6952,7186,61,3,Fund consider fact campaign top send.,2023-12-31
6953,1280,17,2,This minute nation type its.,2024-02-16
6954,8636,197,4,Base pick owner his.,2023-10-20
6955,1912,396,2,Table player speech type professional.,2023-08-31
6956,5180,225,2,Majority red serve.,2023-07-17
6957,3356,150,5,Car TV majority claim provide now.,2023-11-01
6958,6265,220,1,Plant sometimes medical guy.,2024-01-22
6959,5012,153,4,Push not seat understand.,2023-08-06
6960,3632,439,5,Message teacher by spring right economy.,2024-03-12
6961,1107,137,4,Past program former rich.,2025-03-20
6962,1721,229,2,Outside ground how series she you really likely.,2025-02-07
6963,5385,306,3,Heavy while of condition order often.,2025-03-04
6964,4734,126,2,Yeah space view firm industry success feeling order.,2024-06-17
6965,3117,299,5,Do expert any company attention area military.,2023-08-29
6966,9283,22,5,Room at never bit.,2023-12-16
6967,5776,228,2,Firm case education standard.,2025-04-29
6968,5382,417,4,Mother stand last war size.,2025-02-25
6969,4438,257,2,Upon his finally memory cup vote.,2024-03-21
6970,2333,257,2,Weight first garden fine issue.,2025-02-25
6971,1186,271,4,Avoid edge teacher leader cold newspaper.,2024-04-17
6972,8680,362,2,Community response produce return guy.,2023-07-08
6973,2293,283,2,Out poor summer or.,2023-06-02
6974,1866,75,3,Open drop day outside down beautiful between.,2023-09-26
6975,2396,359,5,Offer our daughter example serious.,2023-12-19
6976,978,60,3,Money matter style city.,2023-07-05
6977,8875,97,5,Family lay institution how dinner maybe challenge.,2024-09-30
6978,1671,472,3,Few soon TV put.,2025-04-16
6979,3772,299,2,Apply though four green director out.,2024-06-22
6980,5093,216,4,Throw book more throw.,2023-12-07
6981,1122,340,5,Real staff avoid later soon.,2025-04-30
6982,4057,48,5,Collection question against mention collection there.,2023-11-28
6983,4513,242,3,Name certain thank serious.,2023-08-30
6984,7878,365,4,Responsibility meeting institution everyone factor product.,2024-07-14
6985,8311,343,3,Score case truth you tree.,2023-05-30
6986,1246,106,1,Degree every realize.,2025-01-09
6987,1119,114,5,Film present simple writer whom test shoulder seek.,2024-08-15
6988,8415,475,3,Above election seem.,2023-07-15
6989,301,149,1,Staff per increase may forget create.,2023-09-10
6990,1165,459,5,Different choose mother design share.,2025-02-21
6991,7716,495,4,Story quality mention after serve radio.,2024-08-26
6992,1679,196,5,Box north room.,2024-04-22
6993,912,14,4,Manage of as.,2024-09-02
6994,5117,77,1,Spend better its again anything improve.,2024-10-22
6995,2294,12,1,Get between conference produce recognize prepare.,2025-02-22
6996,2057,129,1,Market strong someone worry give billion name.,2024-12-06
6997,6014,179,1,Capital seek leader big choice.,2025-02-16
6998,6281,23,1,Prove political address today system.,2023-08-11
6999,6184,165,4,Itself resource training soldier stuff conference tonight.,2025-02-27
7000,1075,86,4,Behind network health language lot occur use.,2024-08-06
7001,838,473,3,Cover explain act for.,2025-03-12
7002,8445,400,3,Behavior of suddenly reveal.,2025-03-26
7003,1687,168,3,List none collection build.,2024-01-19
7004,5042,500,5,Quality build against high want movement door.,2023-10-03
7005,8629,298,5,Difference agreement skin concern low sometimes.,2024-06-13
7006,3622,391,5,Manager employee father drop.,2024-06-05
7007,9719,348,2,Along face instead.,2023-05-22
7008,2917,138,3,Time too experience like left.,2023-10-13
7009,6538,303,5,Hundred fine prepare.,2023-11-13
7010,4452,6,3,Product ability against receive machine.,2023-10-16
7011,445,143,4,Agency protect let company.,2024-02-05
7012,9705,474,3,Among need arrive head.,2024-10-21
7013,4954,357,2,Sea that individual fall south.,2024-11-12
7014,5186,340,4,Public smile hair wish answer sound woman.,2024-12-09
7015,3367,345,3,Require many news realize within produce production.,2023-09-14
7016,6383,434,4,Include budget traditional civil card citizen sea.,2025-01-08
7017,1730,198,5,Life including wall face.,2023-08-15
7018,9385,163,4,Art one but under.,2023-09-03
7019,6884,250,1,Quickly they hospital serve now fish ten.,2023-06-07
7020,8482,70,5,Against son remember total trip movement grow.,2023-11-03
7021,8565,499,2,Magazine property staff real fight.,2025-03-20
7022,3500,7,3,Throughout box apply level bit.,2023-09-19
7023,467,153,4,But senior the ago local almost campaign today.,2023-06-18
7024,3401,202,1,Seat growth same effect.,2024-12-09
7025,5803,363,5,Image science case color mention.,2025-02-21
7026,8229,411,4,Fast by kitchen represent deep across field artist.,2025-04-20
7027,5194,220,2,Dark sometimes six writer meet student whatever.,2024-07-23
7028,8090,196,4,Model test nothing series side.,2023-10-25
7029,165,259,1,People many Mr PM.,2024-05-29
7030,5279,83,1,Author similar fire identify kitchen lose.,2024-11-03
7031,1122,162,1,Candidate stand look often short statement.,2024-12-06
7032,8189,474,2,Practice might early bank truth receive his arrive.,2023-06-07
7033,2082,463,3,Rock cold western central.,2025-02-28
7034,9500,226,3,Girl foreign letter huge level.,2024-09-05
7035,5565,28,3,South more wonder money again find defense.,2024-11-18
7036,5897,394,2,Shake like less any arrive around ten.,2025-01-31
7037,6211,165,5,Down movie resource wait surface.,2025-01-06
7038,785,93,5,Public ever above return green cultural test.,2023-05-13
7039,437,107,2,Hotel offer read hold would.,2023-08-14
7040,2165,389,4,Successful position successful best house.,2024-12-28
7041,8736,345,3,For science chance miss hope kitchen.,2024-11-03
7042,7520,429,3,Low film bank when minute suggest.,2024-10-03
7043,9154,140,5,Old let help bar again with.,2023-10-25
7044,7291,455,1,Bank resource since really.,2023-09-03
7045,4451,159,3,Street operation throw computer.,2024-01-30
7046,93,364,2,But deep character control different page mother.,2024-06-27
7047,5380,395,2,Eight success feel involve spend end.,2023-10-15
7048,5187,280,5,Fast provide consumer dinner.,2024-05-09
7049,7391,404,4,Common likely a.,2024-04-10
7050,4384,486,3,Nice leader address picture career generation wrong.,2023-06-29
