order_id,user_id,item_id,quantity,order_date
6981,4007,405,10,2025-03-02
6982,8851,105,6,2023-08-06
6983,9109,482,5,2023-12-13
6984,4371,214,2,2024-08-06
6985,8014,372,8,2024-08-05
6986,8079,113,3,2023-06-23
6987,6441,149,4,2024-04-24
6988,321,293,6,2024-11-07
6989,4277,444,5,2024-10-25
6990,9464,416,8,2024-02-10
6991,1909,93,8,2024-11-19
6992,9890,423,10,2025-03-24
6993,7190,2,3,2024-07-03
6994,9356,90,8,2024-06-21
6995,1145,83,1,2023-09-23
6996,5425,127,10,2025-04-22
6997,7677,389,9,2023-06-29
6998,8155,369,2,2024-03-09
6999,3511,252,6,2024-07-26
7000,2266,297,9,2024-01-03
7001,8503,125,3,2024-05-22
7002,2446,15,2,2024-11-14
7003,2208,407,6,2024-12-15
7004,6507,374,1,2023-08-05
7005,8979,97,3,2023-10-05
7006,617,453,1,2023-07-07
7007,4347,390,9,2023-05-10
7008,8011,311,8,2024-01-06
7009,8498,258,9,2023-10-16
7010,9322,225,6,2025-04-19
7011,3451,355,6,2024-10-14
7012,8427,183,3,2024-04-18
7013,3880,327,9,2024-08-11
7014,6461,474,1,2023-11-25
7015,663,104,1,2025-02-18
7016,4557,155,4,2025-03-05
7017,6355,331,2,2024-03-27
7018,9383,438,10,2024-01-06
7019,5255,57,8,2024-05-23
7020,1089,178,3,2024-05-19
7021,3442,447,10,2025-05-04
7022,1534,12,3,2024-10-18
7023,9457,86,10,2025-01-01
7024,5706,340,1,2024-08-28
7025,1516,156,4,2023-10-12
7026,7832,142,9,2024-04-03
7027,3160,30,10,2023-08-10
7028,3217,467,1,2023-11-28
7029,9447,213,8,2023-05-25
7030,1355,108,10,2023-06-23
7031,8190,48,10,2025-03-10
7032,1887,75,7,2024-06-11
7033,794,325,3,2023-08-23
7034,2487,60,4,2024-05-21
7035,2579,61,8,2024-03-08
7036,6720,239,3,2023-07-09
7037,877,59,10,2023-12-20
7038,1463,60,2,2023-07-20
7039,6269,207,2,2025-03-21
7040,2122,468,3,2024-11-23
7041,686,62,10,2024-01-08
7042,523,229,3,2024-01-27
7043,5619,339,9,2023-08-01
7044,7171,478,4,2025-01-29
7045,3244,474,10,2024-11-01
7046,3508,19,5,2024-11-22
7047,9370,99,7,2023-06-08
7048,6231,173,4,2025-03-26
7049,8785,7,3,2024-07-02
7050,7461,334,5,2023-12-31
7051,8536,54,3,2024-02-16
7052,4622,91,2,2023-12-22
7053,1477,146,1,2024-09-01
7054,9149,350,7,2023-08-26
7055,8599,72,6,2025-02-14
7056,144,296,6,2024-08-28
7057,2206,77,10,2023-07-19
7058,4698,193,3,2025-03-12
7059,281,431,10,2023-11-03
7060,3173,359,6,2023-12-01
7061,5734,370,7,2024-07-10
7062,1082,415,1,2024-02-01
7063,3517,367,10,2024-01-13
7064,9769,177,3,2025-04-27
7065,9560,255,1,2024-08-21
7066,1593,118,8,2025-02-17
7067,1944,73,5,2023-08-07
7068,3126,218,6,2025-02-26
7069,9007,168,9,2023-05-26
7070,6008,199,5,2024-05-15
7071,2136,109,1,2023-05-16
7072,4250,483,2,2025-05-08
7073,2559,14,3,2024-08-15
7074,7895,477,1,2024-11-03
7075,6922,64,6,2023-12-12
7076,2654,246,4,2024-04-02
7077,9135,254,5,2024-04-17
7078,989,86,10,2024-02-18
7079,1008,227,2,2023-08-13
7080,7066,219,10,2025-01-12
7081,367,212,4,2025-02-01
7082,2130,65,5,2024-02-05
7083,8701,333,2,2024-05-01
7084,5610,164,5,2024-04-13
7085,2599,424,1,2024-08-20
7086,3635,360,5,2023-12-06
7087,531,128,1,2025-04-27
7088,2043,9,10,2023-07-14
7089,5951,465,7,2024-07-07
7090,8133,289,8,2025-03-16
7091,6039,217,5,2024-04-21
7092,1064,190,8,2024-01-17
7093,9669,347,6,2024-08-26
7094,6095,146,7,2023-08-28
7095,2826,485,4,2023-08-21
7096,4117,246,2,2024-06-03
7097,2243,429,5,2023-07-31
7098,7566,223,1,2024-01-12
7099,1812,23,9,2025-02-19
7100,974,394,2,2023-09-23
7101,8425,63,1,2024-08-09
7102,3396,14,7,2023-05-23
7103,9075,118,2,2025-05-06
7104,7362,205,5,2024-12-18
7105,1475,251,3,2024-10-17
7106,6944,265,1,2025-02-27
7107,8920,7,9,2023-08-05
7108,1597,416,6,2023-08-19
7109,7337,55,3,2023-11-03
7110,9712,16,2,2024-11-14
7111,5616,361,1,2023-11-28
7112,7594,44,4,2024-06-06
7113,8330,22,7,2025-01-17
7114,7422,53,4,2025-02-17
7115,883,237,4,2023-10-08
7116,5442,41,1,2024-02-13
7117,4715,185,9,2024-07-21
7118,4515,252,5,2024-06-29
7119,3269,411,7,2023-09-11
7120,2867,59,4,2023-05-29
7121,407,9,10,2024-02-03
7122,7129,94,6,2024-04-03
7123,8712,441,9,2024-08-11
7124,5822,229,7,2024-08-14
7125,7037,306,5,2023-05-11
7126,8130,16,4,2024-04-20
7127,1975,288,1,2025-03-12
7128,5469,102,4,2025-01-25
7129,9945,207,3,2024-12-26
7130,7201,473,5,2023-07-02
7131,7168,456,7,2024-01-17
7132,7157,422,3,2024-06-28
7133,1294,181,10,2025-03-24
7134,1050,269,4,2025-02-14
7135,2265,359,8,2025-02-20
7136,311,17,1,2023-12-01
7137,4359,207,7,2024-06-18
7138,6973,52,5,2024-07-27
7139,5413,321,10,2024-05-26
7140,409,387,2,2023-12-05
7141,1909,26,8,2024-08-08
7142,9643,249,8,2023-09-04
7143,2037,468,5,2024-03-20
7144,612,11,5,2023-06-20
7145,9594,121,9,2023-12-29
7146,9045,35,10,2024-10-30
7147,4417,294,1,2025-02-24
7148,5162,128,2,2024-07-22
7149,5189,402,3,2025-01-14
7150,693,131,10,2024-09-18
7151,9976,257,1,2025-03-17
7152,9661,153,10,2023-06-15
7153,8142,476,7,2024-03-19
7154,9931,271,8,2025-02-27
7155,3665,332,2,2024-09-28
7156,3255,238,10,2023-08-12
7157,7193,351,2,2024-09-17
7158,6793,196,10,2023-08-20
7159,9119,384,5,2023-10-11
7160,1673,211,7,2024-03-14
7161,1632,77,4,2024-07-07
7162,7946,147,1,2024-07-16
7163,7947,246,10,2024-08-31
7164,4361,128,4,2024-03-01
7165,2855,391,6,2024-12-25
7166,7159,94,4,2025-04-22
7167,8445,343,10,2023-09-12
7168,9751,149,10,2023-12-13
7169,9314,467,2,2024-10-07
7170,7309,414,1,2023-05-16
7171,1098,365,5,2023-10-24
7172,2706,453,7,2024-12-15
7173,2287,14,4,2024-04-27
7174,7656,27,9,2024-04-20
7175,7549,420,9,2024-06-03
7176,2811,55,2,2025-03-29
7177,6730,29,3,2024-05-08
7178,450,323,5,2024-08-14
7179,1558,436,9,2023-08-30
7180,1372,121,6,2023-05-11
7181,9365,263,10,2024-01-28
7182,8266,454,10,2024-01-30
7183,7350,462,3,2023-06-26
7184,1835,43,8,2023-08-25
7185,368,375,9,2024-05-29
7186,8252,321,10,2024-10-01
7187,4748,476,9,2025-04-15
7188,501,418,2,2025-03-23
7189,8956,476,7,2025-05-07
7190,4261,156,9,2024-06-26
7191,2265,83,2,2023-05-16
7192,7394,485,6,2024-04-07
7193,8552,263,4,2024-08-23
7194,9357,226,9,2025-03-22
7195,6125,225,1,2023-07-01
7196,8833,89,1,2024-03-28
7197,421,133,9,2024-09-15
7198,768,215,8,2023-12-20
7199,5247,243,2,2023-11-11
7200,2947,432,4,2024-10-02
7201,6231,289,2,2023-07-27
7202,4908,305,7,2024-07-24
7203,1500,392,2,2024-05-06
7204,2586,262,8,2023-10-24
7205,9674,139,3,2023-12-13
7206,9829,344,7,2024-11-16
7207,9170,463,9,2024-06-17
7208,2465,238,7,2023-10-10
7209,9480,483,8,2023-07-29
7210,820,137,1,2024-10-22
7211,9648,182,4,2024-10-14
7212,1932,133,2,2023-11-28
7213,9519,217,2,2025-03-18
7214,5810,219,1,2025-04-26
7215,8100,461,9,2023-05-29
7216,4066,91,8,2024-08-07
7217,4655,346,9,2023-06-06
7218,9146,115,6,2023-09-01
7219,6184,182,2,2023-09-20
7220,7541,298,7,2023-12-08
7221,2978,150,1,2024-01-29
7222,9909,475,7,2024-03-12
7223,4638,428,10,2025-05-03
7224,6166,197,9,2025-04-05
7225,4074,369,5,2024-07-12
7226,7034,14,5,2024-09-12
7227,7423,262,5,2024-11-24
7228,2486,34,8,2025-01-30
7229,191,79,9,2023-09-12
7230,5539,53,7,2025-03-29
7231,2333,82,6,2023-11-04
7232,9503,390,4,2023-09-03
7233,6663,141,9,2023-09-10
7234,8958,65,1,2023-12-16
7235,8234,496,10,2024-05-03
7236,3638,137,9,2024-01-03
7237,6556,273,9,2024-08-14
7238,3735,315,1,2024-10-14
7239,7142,71,5,2024-03-27
7240,6475,246,3,2025-02-07
7241,8638,228,10,2024-06-02
7242,9434,35,7,2024-05-24
7243,362,320,2,2024-03-31
7244,1462,154,2,2025-02-06
7245,3514,425,2,2024-05-01
7246,9610,459,4,2024-07-25
7247,5862,339,10,2023-10-20
7248,2675,421,4,2023-11-30
7249,6675,56,4,2023-08-02
7250,3496,244,7,2024-01-02
7251,7,175,3,2024-06-11
7252,4074,23,5,2024-08-28
7253,5263,285,9,2023-12-11
7254,1547,206,6,2025-03-20
7255,360,466,3,2023-07-24
7256,5904,465,5,2023-08-30
7257,4950,254,3,2025-01-31
7258,4296,64,10,2023-12-30
7259,1596,220,6,2025-04-13
7260,518,447,4,2024-07-26
7261,4738,141,1,2023-08-06
7262,9294,214,7,2025-01-05
7263,1036,241,8,2025-01-24
7264,1071,396,9,2023-10-19
7265,2078,359,5,2024-03-25
7266,9742,276,10,2024-09-20
7267,8956,323,1,2024-07-20
7268,8958,278,1,2025-04-25
7269,6566,237,9,2023-12-10
7270,2384,50,5,2024-05-24
7271,1305,227,5,2023-10-04
7272,6779,265,2,2023-10-25
7273,3711,430,6,2024-08-26
7274,3027,471,7,2023-11-15
7275,6170,485,5,2025-03-02
7276,8945,217,10,2024-09-07
7277,8822,317,4,2024-03-05
7278,9532,203,10,2023-11-15
7279,9004,226,5,2024-06-01
7280,8303,196,10,2025-01-13
7281,5118,353,2,2025-01-31
7282,5363,175,10,2025-04-12
7283,4280,161,1,2024-04-30
7284,1813,64,10,2023-07-27
7285,2209,370,10,2023-09-30
7286,2959,30,8,2024-11-10
7287,5920,127,7,2025-01-07
7288,729,180,2,2023-11-13
7289,1154,243,2,2024-05-29
7290,6922,350,1,2024-05-06
7291,3721,427,10,2023-09-28
7292,8812,386,9,2023-07-22
7293,6470,107,7,2023-06-02
7294,5151,128,7,2024-05-27
7295,2061,52,9,2024-02-25
7296,9491,134,6,2024-01-21
7297,6102,307,1,2025-03-04
7298,6210,249,1,2023-06-07
7299,806,13,10,2025-02-21
7300,9379,155,3,2023-11-06
7301,4895,272,10,2024-01-21
7302,4100,92,1,2024-02-22
7303,4806,472,7,2024-10-03
7304,6145,350,5,2025-04-02
7305,9122,315,7,2023-08-15
7306,7068,255,7,2025-02-07
7307,820,168,7,2023-07-03
7308,4295,83,1,2024-04-04
7309,5092,162,7,2025-04-02
7310,5967,251,8,2024-02-04
7311,5570,276,1,2025-02-13
7312,9359,231,5,2024-06-19
7313,5226,494,4,2023-10-26
7314,3151,401,9,2024-03-27
7315,9972,15,7,2023-11-14
7316,2144,125,6,2023-05-12
7317,4229,410,7,2023-11-28
7318,6247,402,3,2023-10-18
7319,3020,395,7,2024-11-23
7320,5514,359,5,2023-10-09
7321,888,56,7,2023-06-03
7322,5473,310,10,2023-09-30
7323,5686,118,1,2024-03-11
7324,151,356,7,2024-06-24
7325,2626,439,3,2024-05-11
7326,1941,90,3,2024-12-16
7327,4819,93,8,2024-12-31
7328,7016,494,8,2024-01-18
7329,7766,160,7,2024-08-06
7330,2201,392,6,2024-11-13
7331,1104,200,1,2024-11-24
7332,1699,41,3,2023-09-16
7333,4603,364,2,2024-05-01
7334,1513,191,9,2024-07-27
7335,4116,274,9,2024-05-23
7336,6362,31,1,2024-03-30
7337,8796,8,2,2024-11-12
7338,7776,302,9,2024-11-11
7339,6490,247,8,2025-04-10
7340,9156,66,4,2024-07-02
7341,1297,89,10,2024-05-06
7342,9758,452,6,2023-12-15
7343,7276,477,1,2023-09-06
7344,4477,229,3,2023-06-15
7345,6694,406,5,2025-01-14
7346,2689,327,7,2024-01-09
7347,1248,76,2,2024-10-16
7348,2698,28,4,2024-06-11
7349,8664,129,4,2023-07-31
7350,7844,176,4,2024-12-14
7351,7047,178,10,2024-01-31
7352,6323,444,9,2024-05-27
7353,788,237,9,2023-11-02
7354,5741,499,3,2023-07-18
7355,6038,136,9,2025-04-04
7356,2865,159,3,2025-04-17
7357,2022,344,9,2025-01-18
7358,3811,258,6,2024-07-27
7359,4149,186,5,2024-07-05
7360,773,17,7,2024-02-20
7361,4170,157,6,2023-08-09
7362,4673,334,8,2024-09-01
7363,5547,379,3,2025-04-13
7364,3225,433,2,2024-10-22
7365,1826,72,4,2024-10-08
7366,2526,479,8,2024-12-09
7367,4678,395,9,2024-08-20
7368,8049,350,10,2024-09-19
7369,1391,231,8,2023-05-19
7370,6524,392,4,2023-12-03
7371,3980,341,5,2024-03-17
7372,2726,251,3,2023-12-15
7373,504,99,9,2024-12-21
7374,8830,195,3,2023-10-17
7375,1193,460,8,2023-08-17
7376,5794,366,1,2025-01-10
7377,8895,32,2,2025-02-16
7378,9941,402,7,2023-05-18
7379,4046,424,1,2023-05-14
7380,4177,169,4,2024-03-21
7381,544,198,10,2024-11-24
7382,3761,167,9,2024-04-21
7383,8242,425,3,2023-05-14
7384,4371,320,4,2024-02-21
7385,5424,435,4,2023-07-06
7386,5007,7,1,2024-03-01
7387,1702,264,2,2024-01-17
7388,6494,226,8,2023-11-25
7389,8277,147,9,2023-11-20
7390,1098,432,7,2025-04-11
7391,5659,89,5,2024-04-02
7392,4164,131,6,2024-01-10
7393,4287,135,7,2024-02-16
7394,877,423,9,2024-08-07
7395,3445,420,9,2024-10-17
7396,5925,353,2,2024-07-21
7397,7785,309,10,2024-02-22
7398,3563,231,9,2024-10-27
7399,1756,8,6,2023-07-01
7400,3948,330,10,2023-09-07
7401,2021,76,9,2023-07-04
7402,7480,492,9,2024-12-18
7403,8397,339,5,2024-03-07
7404,8829,377,7,2024-10-09
7405,9305,297,7,2024-03-26
7406,9607,271,9,2025-03-28
7407,2540,454,10,2024-01-28
7408,999,157,6,2023-06-26
7409,7885,297,3,2024-06-26
7410,7854,54,5,2024-10-14
7411,7364,349,3,2023-08-18
7412,4159,193,4,2024-03-15
7413,597,415,2,2024-06-02
7414,9802,277,7,2024-06-06
7415,4140,90,5,2024-08-29
7416,2166,464,4,2024-02-28
7417,9122,333,4,2025-03-04
7418,9706,231,3,2025-04-10
7419,8544,121,4,2025-03-04
7420,9307,406,2,2023-08-11
7421,2474,500,2,2024-10-15
7422,9007,256,1,2023-11-29
7423,6421,472,3,2025-04-17
7424,9283,108,3,2025-01-19
7425,8472,444,9,2023-06-05
7426,809,365,10,2024-05-12
7427,9127,474,4,2023-06-20
7428,2749,75,2,2023-09-08
7429,734,418,2,2024-07-02
7430,245,95,4,2024-07-12
7431,2880,456,1,2024-05-06
7432,267,33,9,2024-03-10
7433,6324,237,7,2025-04-21
7434,6217,59,1,2023-08-15
7435,489,261,10,2024-08-25
7436,9145,471,8,2023-09-10
7437,6329,63,1,2024-04-30
7438,8975,43,5,2025-05-07
7439,3103,191,7,2025-01-02
7440,1523,148,1,2024-03-09
7441,3855,460,9,2024-01-31
7442,4741,476,6,2023-08-01
7443,3998,329,2,2025-01-04
7444,9661,262,1,2024-03-09
7445,7907,142,7,2024-10-08
7446,9017,329,3,2024-04-07
7447,3195,162,5,2023-06-17
7448,6696,444,10,2023-10-17
7449,5184,427,2,2023-12-15
7450,572,2,4,2024-01-17
7451,277,235,7,2025-04-25
7452,2989,2,6,2025-01-05
7453,4571,484,6,2024-08-04
7454,9640,195,8,2025-04-17
7455,1222,170,1,2025-04-03
7456,755,224,7,2024-12-25
7457,6389,217,5,2023-10-27
7458,1508,38,1,2024-12-02
7459,6439,470,6,2024-04-07
7460,4901,445,2,2024-07-03
7461,1480,361,4,2024-02-13
7462,4624,1,8,2023-09-10
7463,8875,166,2,2024-01-26
7464,6535,315,10,2024-07-28
7465,4406,396,10,2025-01-06
7466,7692,22,9,2024-03-19
7467,247,189,9,2025-03-30
7468,3190,221,7,2025-04-30
7469,8983,104,5,2023-05-20
7470,9077,73,7,2025-01-10
7471,8754,372,10,2024-12-12
7472,9251,319,7,2023-10-22
7473,2611,199,10,2024-08-22
7474,7523,402,1,2024-09-11
7475,8651,120,9,2024-01-08
7476,7102,286,9,2024-05-06
7477,8521,460,10,2024-01-09
7478,1939,242,9,2024-11-04
7479,7952,401,10,2024-04-11
7480,1191,187,1,2024-08-07
7481,6079,412,10,2023-07-09
7482,7025,93,6,2024-01-30
7483,7431,433,2,2025-04-14
7484,9329,233,7,2023-08-20
7485,383,355,10,2024-01-02
7486,3879,65,1,2024-01-14
7487,1426,68,7,2024-05-21
7488,5874,233,9,2024-05-11
7489,9459,287,3,2025-01-18
7490,6229,8,5,2023-05-19
7491,1289,284,1,2024-01-03
7492,9366,189,3,2024-06-14
7493,1194,402,8,2024-11-13
7494,5919,172,9,2023-09-13
7495,5151,498,2,2025-01-10
7496,7546,250,8,2023-07-03
7497,4765,362,2,2024-02-20
7498,2261,250,5,2024-03-12
7499,6310,309,3,2023-11-11
7500,1223,50,9,2023-06-26
7501,9035,75,5,2024-08-23
7502,1506,312,10,2024-04-19
7503,6600,482,3,2023-05-19
7504,7140,137,3,2023-09-01
7505,2666,73,10,2023-12-06
7506,7824,172,9,2024-11-11
7507,9628,39,8,2024-05-04
7508,875,416,5,2023-08-16
7509,6004,137,3,2024-07-07
7510,1725,422,9,2024-03-11
7511,5679,349,5,2023-08-12
7512,6109,249,1,2024-11-06
7513,5226,223,9,2024-04-04
7514,2072,2,10,2024-08-27
7515,2319,65,6,2023-07-22
7516,8142,426,1,2024-02-16
7517,9413,10,1,2024-03-30
7518,1039,324,7,2024-07-26
7519,3598,474,6,2023-05-16
7520,6718,141,1,2025-01-15
7521,7527,88,4,2025-02-05
7522,2229,143,8,2023-05-10
7523,2911,258,3,2025-02-04
7524,9175,313,6,2023-09-28
7525,4588,3,1,2023-11-10
7526,1458,249,9,2024-10-02
7527,8466,94,3,2024-04-29
7528,4290,368,8,2023-07-06
7529,3939,47,3,2025-01-01
7530,6877,38,7,2025-02-04
7531,8885,474,6,2024-08-06
7532,103,247,2,2023-07-30
7533,966,403,6,2024-01-14
7534,9216,329,1,2023-06-23
7535,1499,60,10,2023-06-12
7536,6092,500,1,2024-01-02
7537,2917,433,8,2025-05-08
7538,1790,418,2,2024-12-15
7539,5161,96,7,2024-02-27
7540,1325,383,1,2023-07-28
7541,5943,117,8,2024-06-20
7542,873,421,10,2023-09-16
7543,2231,103,1,2025-02-17
7544,538,237,2,2023-08-07
7545,7049,304,6,2024-05-23
7546,241,3,8,2025-03-13
7547,4202,464,2,2024-04-16
7548,8261,294,5,2023-05-25
7549,9205,365,6,2024-09-14
7550,4802,117,3,2025-02-06
7551,9298,268,8,2023-10-26
7552,6770,304,9,2024-08-27
7553,9390,110,7,2024-02-24
7554,5647,68,10,2024-04-22
7555,4213,143,8,2023-11-14
7556,1894,212,2,2024-01-19
7557,8433,474,3,2024-04-14
7558,7769,104,5,2024-09-28
7559,8822,43,4,2023-10-14
7560,1159,19,5,2024-03-09
7561,5445,24,3,2024-03-05
7562,5764,397,9,2024-11-18
7563,6608,114,3,2024-03-20
7564,1126,240,5,2023-11-11
7565,3496,498,6,2024-10-08
7566,7174,132,9,2024-05-04
7567,3965,173,3,2023-06-21
7568,6893,272,1,2023-09-04
7569,6646,442,5,2023-08-01
7570,8941,223,1,2023-09-14
7571,7034,230,4,2024-08-04
7572,9639,281,4,2024-08-19
7573,4119,457,5,2024-08-31
7574,8880,258,4,2025-04-14
7575,8965,156,3,2024-09-17
7576,5209,410,4,2025-01-09
7577,6269,472,5,2025-03-28
7578,6651,469,3,2024-04-12
7579,8851,25,6,2023-11-29
7580,5473,28,8,2023-11-13
7581,7280,475,5,2023-09-08
7582,822,202,6,2024-07-04
7583,7357,318,6,2023-09-03
7584,5775,41,6,2024-03-19
7585,6506,82,4,2025-02-13
7586,9250,94,1,2024-12-13
7587,9734,18,9,2023-06-06
7588,5461,462,6,2025-04-26
7589,1756,22,8,2023-12-06
7590,5071,375,1,2023-12-31
7591,9832,53,4,2024-10-25
7592,1634,487,2,2025-03-30
7593,1641,237,9,2025-02-18
7594,6356,49,10,2023-09-25
7595,313,73,6,2023-08-25
7596,4833,361,8,2023-05-27
7597,6375,28,3,2025-04-05
7598,2756,325,1,2025-04-11
7599,6654,368,10,2024-12-19
7600,6078,471,4,2025-01-20
7601,5164,419,5,2024-02-13
7602,1363,350,3,2023-06-05
7603,11,458,2,2025-04-20
7604,2216,94,8,2024-04-02
7605,5141,402,10,2025-03-08
7606,5855,447,1,2025-04-26
7607,174,81,7,2024-06-07
7608,832,41,6,2024-12-30
7609,1819,173,4,2023-09-01
7610,3000,465,6,2024-05-19
7611,9638,133,8,2024-11-16
7612,5568,17,8,2024-01-23
7613,4629,23,8,2024-04-24
7614,1637,392,8,2025-02-01
7615,3134,433,3,2025-04-15
7616,7598,305,9,2024-12-08
7617,812,477,6,2024-09-22
7618,9665,346,6,2023-05-26
7619,460,468,4,2023-07-17
7620,1078,25,1,2023-12-29
7621,6434,148,10,2023-10-07
7622,3543,497,5,2024-12-05
7623,200,105,10,2024-07-06
7624,1942,2,5,2025-01-24
7625,5706,65,1,2023-06-18
7626,3515,220,1,2024-07-18
7627,8299,314,5,2025-03-11
7628,1056,37,9,2023-10-05
7629,4914,321,10,2024-03-21
7630,1537,490,4,2023-08-03
7631,5519,451,10,2025-03-09
7632,2856,492,9,2025-04-02
7633,5885,178,4,2024-08-09
7634,6125,352,10,2023-12-21
7635,5579,76,1,2023-09-06
7636,5921,199,2,2023-06-06
7637,545,31,7,2025-02-18
7638,7978,292,10,2024-11-20
7639,214,330,1,2023-07-17
7640,6518,293,7,2024-12-10
7641,8971,31,2,2024-08-14
7642,8958,199,8,2023-10-06
7643,7824,135,1,2025-02-23
7644,3959,246,9,2024-09-01
7645,4376,356,3,2024-03-23
7646,3569,340,4,2024-04-25
7647,9344,435,5,2023-08-11
7648,5026,298,6,2024-04-27
7649,3687,11,1,2025-03-21
7650,6433,252,8,2024-02-05
7651,6177,389,3,2024-07-02
7652,5476,168,1,2023-06-01
7653,3572,83,6,2023-08-04
7654,182,38,8,2023-07-05
7655,3482,195,6,2023-11-23
7656,4180,67,7,2025-02-02
7657,3009,147,2,2023-11-21
7658,7527,276,5,2025-03-14
7659,3011,299,1,2024-06-26
7660,3061,339,10,2025-04-19
7661,2449,113,4,2025-04-03
7662,5042,170,2,2024-07-11
7663,1143,8,1,2024-08-02
7664,9361,21,7,2023-06-02
7665,761,183,4,2023-10-19
7666,93,327,9,2024-06-26
7667,9106,468,7,2023-09-16
7668,8363,130,4,2025-02-14
7669,229,78,2,2024-07-19
7670,1449,197,7,2024-12-26
7671,7276,113,3,2024-07-19
7672,107,145,6,2023-09-03
7673,7480,172,10,2024-11-14
7674,9118,405,9,2024-09-20
7675,7392,166,10,2023-05-17
7676,3049,45,3,2024-06-19
7677,9723,378,10,2023-12-16
7678,6939,160,3,2024-03-30
7679,6476,24,4,2024-02-23
7680,3937,215,3,2024-08-03
7681,139,453,3,2023-05-17
7682,7497,190,6,2024-06-25
7683,8531,96,2,2024-07-09
7684,4192,237,8,2024-08-14
7685,405,356,10,2025-03-20
7686,2066,1,8,2024-01-22
7687,1877,47,6,2025-02-15
7688,2656,116,9,2024-01-29
7689,101,93,4,2024-06-24
7690,7069,359,3,2024-06-30
7691,1622,332,10,2023-12-28
7692,2801,35,6,2025-03-28
7693,8593,403,2,2023-12-10
7694,8557,294,8,2024-04-20
7695,71,352,6,2024-03-03
7696,9266,49,7,2024-04-11
7697,1744,396,2,2024-10-21
7698,8244,224,4,2025-02-19
7699,8775,191,6,2023-10-31
7700,9016,282,2,2023-07-21
7701,9643,451,6,2025-01-19
7702,9323,384,8,2023-05-26
7703,7708,86,2,2024-09-16
7704,6255,285,9,2023-11-19
7705,729,363,1,2024-06-25
7706,5566,470,4,2025-03-28
7707,7844,274,10,2024-03-22
7708,3539,35,9,2024-05-13
7709,6152,312,3,2023-12-30
7710,8332,466,10,2024-04-10
7711,7858,461,3,2023-10-27
7712,8341,142,6,2024-07-28
7713,5096,444,1,2023-05-11
7714,1573,264,3,2024-04-05
7715,2755,370,8,2024-06-12
7716,2663,1,1,2024-11-20
7717,2911,283,4,2023-11-30
7718,4826,275,3,2023-07-07
7719,3747,70,3,2023-07-23
7720,970,130,2,2023-08-04
7721,4546,143,8,2023-11-01
7722,4568,336,4,2024-03-10
7723,2158,474,9,2023-12-26
7724,1798,34,7,2023-08-02
7725,5897,296,10,2023-07-11
7726,3216,359,1,2025-01-16
7727,2074,377,1,2024-11-19
7728,2091,19,4,2023-09-26
7729,831,142,3,2024-08-20
7730,3589,437,3,2024-07-13
7731,2140,368,8,2023-05-21
7732,8160,184,3,2025-04-30
7733,1692,125,6,2023-11-13
7734,3178,22,3,2025-03-16
7735,8247,48,7,2024-02-15
7736,5497,454,1,2023-06-02
7737,6671,130,7,2025-02-11
7738,3229,2,1,2024-02-04
7739,5644,367,10,2023-12-15
7740,3782,479,8,2024-12-29
7741,7487,236,6,2024-09-11
7742,6519,463,10,2024-07-23
7743,1573,313,9,2024-08-01
7744,3675,68,2,2023-12-31
7745,376,334,3,2023-10-16
7746,9802,46,7,2023-05-30
7747,1213,241,5,2025-04-03
7748,6196,443,10,2024-02-24
7749,670,441,3,2024-05-17
7750,9537,384,9,2023-09-10
7751,3575,62,1,2023-08-15
7752,4320,127,9,2024-08-30
7753,4521,35,10,2025-03-24
7754,6343,201,3,2024-03-07
7755,2472,291,2,2023-05-17
7756,3327,481,2,2023-08-12
7757,6878,250,1,2024-03-20
7758,8210,29,6,2024-08-25
7759,6650,286,6,2023-11-24
7760,6844,431,7,2024-04-25
7761,7545,489,1,2024-02-12
7762,6278,120,7,2024-07-12
7763,2507,44,10,2023-11-16
7764,8391,412,7,2023-11-23
7765,5932,186,1,2024-02-10
7766,4968,298,5,2024-01-29
7767,4174,154,1,2024-09-27
7768,7225,495,7,2024-01-09
7769,6415,101,5,2025-01-18
7770,9907,395,4,2023-07-22
7771,3682,291,7,2024-06-18
7772,5633,5,5,2023-11-28
7773,9905,193,3,2025-03-18
7774,7433,98,3,2024-09-05
7775,2768,198,3,2023-09-14
7776,7109,452,2,2023-12-02
7777,1450,152,3,2025-04-27
7778,4190,111,7,2025-04-15
7779,2252,471,6,2024-10-06
7780,9090,357,6,2024-09-30
7781,4368,345,3,2024-09-21
7782,1662,348,9,2024-02-02
7783,8409,326,1,2023-06-28
7784,8746,377,8,2024-08-07
7785,9735,487,10,2023-12-29
7786,1608,379,10,2025-01-29
7787,6678,76,4,2024-05-11
7788,5098,465,2,2024-12-18
7789,9844,293,7,2025-01-26
7790,4320,113,4,2023-07-02
7791,9171,174,4,2024-06-16
7792,2196,369,5,2025-02-08
7793,7552,499,3,2025-03-02
7794,5991,342,1,2024-07-05
7795,5975,273,4,2024-10-22
7796,3685,126,5,2024-10-19
7797,3315,487,1,2024-02-13
7798,3947,40,2,2023-08-07
7799,5994,435,9,2023-07-01
7800,8184,208,1,2023-07-27
7801,6126,369,5,2023-10-05
7802,6059,443,8,2024-05-29
7803,6397,470,10,2023-09-18
7804,4401,256,6,2024-09-26
7805,7431,206,10,2024-03-16
7806,4396,370,6,2024-12-16
7807,3267,185,4,2024-02-28
